Date,Day,Month,River,Gen_Dam,Wind,Rainfall,Rank_Dam,New_Rainfall
1/12/2014,12,January,"Sungai Kelantan, Tangga Krai",24.41,0.6,6,3,0
1/13/2014,13,January,"Sungai Kelantan, Tangga Krai",24.28,0.8,6,3,0
1/14/2014,14,January,"Sungai Kelantan, Tangga Krai",24.01,0.7,6,3,1
1/15/2014,15,January,"Sungai Kelantan, Tangga Krai",23.97,0.7,6,3,4
1/16/2014,16,January,"Sungai Kelantan, Tangga Krai",23.95,0.8,6,3,0
1/17/2014,17,January,"Sungai Kelantan, Tangga Krai",23.8,0.9,6,3,3
1/18/2014,18,January,"Sungai Kelantan, Tangga Krai",23.78,0.8,6,3,0
1/19/2014,19,January,"Sungai Kelantan, Tangga Krai",23.78,0.6,6,3,0
1/20/2014,20,January,"Sungai Kelantan, Tangga Krai",23.71,0.6,6,3,0
1/21/2014,21,January,"Sungai Kelantan, Tangga Krai",23.54,0.6,6,3,2
1/22/2014,22,January,"Sungai Kelantan, Tangga Krai",23.51,0.7,6,3,4
1/23/2014,23,January,"Sungai Kelantan, Tangga Krai",23.44,0.5,6,3,0
1/24/2014,24,January,"Sungai Kelantan, Tangga Krai",23.4,1,6,3,0
1/25/2014,25,January,"Sungai Kelantan, Tangga Krai",23.34,0.7,6,3,0
1/26/2014,26,January,"Sungai Kelantan, Tangga Krai",23.22,1,6,3,0
1/27/2014,27,January,"Sungai Kelantan, Tangga Krai",23.16,0.5,6,3,3
1/28/2014,28,January,"Sungai Kelantan, Tangga Krai",23.08,0.7,6,3,0
1/29/2014,29,January,"Sungai Kelantan, Tangga Krai",22.9,1.3,6,3,0
1/30/2014,30,January,"Sungai Kelantan, Tangga Krai",22.88,0.6,6,3,0
1/31/2014,31,January,"Sungai Kelantan, Tangga Krai",22.7,1,6,3,0
2/1/2014,1,February,"Sungai Kelantan, Tangga Krai",22.62,1.2,6,3,1
2/2/2014,2,February,"Sungai Kelantan, Tangga Krai",22.41,1.1,6,2,0
2/3/2014,3,February,"Sungai Kelantan, Tangga Krai",22.19,0.6,6,2,1
2/4/2014,4,February,"Sungai Kelantan, Tangga Krai",22.19,0.9,6,2,0
2/5/2014,5,February,"Sungai Kelantan, Tangga Krai",21.99,0.8,6,2,2
2/6/2014,6,February,"Sungai Kelantan, Tangga Krai",21.97,0.6,6,2,2
2/7/2014,7,February,"Sungai Kelantan, Tangga Krai",21.83,0.8,5,2,1
2/8/2014,8,February,"Sungai Kelantan, Tangga Krai",21.74,0.7,5,2,2
2/9/2014,9,February,"Sungai Kelantan, Tangga Krai",21.71,0.7,5,2,2
2/10/2014,10,February,"Sungai Kelantan, Tangga Krai",21.65,0.6,5,2,1
2/11/2014,11,February,"Sungai Kelantan, Tangga Krai",21.58,0.8,5,2,0
2/12/2014,12,February,"Sungai Kelantan, Tangga Krai",21.36,1,5,2,0
2/13/2014,13,February,"Sungai Kelantan, Tangga Krai",21.3,0.7,5,2,0
2/14/2014,14,February,"Sungai Kelantan, Tangga Krai",21.26,1,5,2,1
2/15/2014,15,February,"Sungai Kelantan, Tangga Krai",20.93,0.7,5,2,0
2/16/2014,16,February,"Sungai Kelantan, Tangga Krai",20.89,0.6,5,2,3
2/17/2014,17,February,"Sungai Kelantan, Tangga Krai",20.79,0.8,5,2,0
2/18/2014,18,February,"Sungai Kelantan, Tangga Krai",20.64,0.7,5,2,3
2/19/2014,19,February,"Sungai Kelantan, Tangga Krai",20.62,1.1,5,2,6
2/20/2014,20,February,"Sungai Kelantan, Tangga Krai",20.52,0.7,5,2,5
2/21/2014,21,February,"Sungai Kelantan, Tangga Krai",20.36,0.9,5,2,1
2/22/2014,22,February,"Sungai Kelantan, Tangga Krai",20.29,0.7,5,2,1
2/23/2014,23,February,"Sungai Kelantan, Tangga Krai",20.27,0.6,5,2,2
2/24/2014,24,February,"Sungai Kelantan, Tangga Krai",20.01,1,5,2,0
2/25/2014,25,February,"Sungai Kelantan, Tangga Krai",19.79,0.9,5,1,2
2/26/2014,26,February,"Sungai Kelantan, Tangga Krai",19.61,1.1,5,1,1
2/27/2014,27,February,"Sungai Kelantan, Tangga Krai",19.58,0.8,5,1,0
2/28/2014,28,February,"Sungai Kelantan, Tangga Krai",19.51,0.9,5,1,4
3/1/2014,1,March,"Sungai Kelantan, Tangga Krai",19.49,0.6,5,1,2
3/2/2014,2,March,"Sungai Kelantan, Tangga Krai",19.45,1,5,1,0
3/3/2014,3,March,"Sungai Kelantan, Tangga Krai",19.37,0.9,5,1,0
3/4/2014,4,March,"Sungai Kelantan, Tangga Krai",19.21,1,5,1,0
3/5/2014,5,March,"Sungai Kelantan, Tangga Krai",19.14,1.1,5,1,0
3/6/2014,6,March,"Sungai Kelantan, Tangga Krai",18.99,1,4,1,1
3/7/2014,7,March,"Sungai Kelantan, Tangga Krai",18.97,1.2,4,1,2
3/8/2014,8,March,"Sungai Kelantan, Tangga Krai",18.94,0.9,4,1,0
3/9/2014,9,March,"Sungai Kelantan, Tangga Krai",18.74,0.5,4,1,0
3/10/2014,10,March,"Sungai Kelantan, Tangga Krai",18.52,0.8,4,1,2
3/11/2014,11,March,"Sungai Kelantan, Tangga Krai",18.47,0.5,4,1,0
3/12/2014,12,March,"Sungai Kelantan, Tangga Krai",18.3,0.5,4,1,0
3/13/2014,13,March,"Sungai Kelantan, Tangga Krai",18.25,0.8,4,1,0
3/14/2014,14,March,"Sungai Kelantan, Tangga Krai",18.19,0.9,4,1,1
3/15/2014,15,March,"Sungai Kelantan, Tangga Krai",18.1,0.5,4,1,0
3/16/2014,16,March,"Sungai Kelantan, Tangga Krai",18.05,1.1,4,1,2
3/17/2014,17,March,"Sungai Kelantan, Tangga Krai",18.05,1.1,4,1,4
3/18/2014,18,March,"Sungai Kelantan, Tangga Krai",18.01,0.9,4,1,2
3/19/2014,19,March,"Sungai Kelantan, Tangga Krai",17.99,0.9,4,1,0
3/20/2014,20,March,"Sungai Kelantan, Tangga Krai",17.98,0.6,4,1,0
3/21/2014,21,March,"Sungai Kelantan, Tangga Krai",17.97,0.6,4,1,2
3/22/2014,22,March,"Sungai Kelantan, Tangga Krai",17.84,0.5,4,1,0
3/23/2014,23,March,"Sungai Kelantan, Tangga Krai",17.81,0.8,4,1,2
3/24/2014,24,March,"Sungai Kelantan, Tangga Krai",17.69,0.9,4,1,7
3/25/2014,25,March,"Sungai Kelantan, Tangga Krai",17.68,0.9,4,1,2
3/26/2014,26,March,"Sungai Kelantan, Tangga Krai",17.64,0.6,4,1,4
3/27/2014,27,March,"Sungai Kelantan, Tangga Krai",17.6,0.9,4,1,2
3/28/2014,28,March,"Sungai Kelantan, Tangga Krai",17.59,1,4,1,1
3/29/2014,29,March,"Sungai Kelantan, Tangga Krai",17.5,0.7,4,1,0
3/30/2014,30,March,"Sungai Kelantan, Tangga Krai",17.47,0.9,4,1,1
3/31/2014,31,March,"Sungai Kelantan, Tangga Krai",17.44,0.8,4,1,1
4/1/2014,1,April,"Sungai Kelantan, Tangga Krai",17.44,0.9,3,1,2
4/2/2014,2,April,"Sungai Kelantan, Tangga Krai",17.43,0.8,3,1,2
4/3/2014,3,April,"Sungai Kelantan, Tangga Krai",17.35,0.9,3,1,0
4/4/2014,4,April,"Sungai Kelantan, Tangga Krai",17.24,1,3,1,0
4/5/2014,5,April,"Sungai Kelantan, Tangga Krai",17.15,1.4,3,1,3
4/6/2014,6,April,"Sungai Kelantan, Tangga Krai",17.02,1.1,3,1,1
4/7/2014,7,April,"Sungai Kelantan, Tangga Krai",17.01,1,3,1,3
4/8/2014,8,April,"Sungai Kelantan, Tangga Krai",16.99,1,3,1,4
4/9/2014,9,April,"Sungai Kelantan, Tangga Krai",16.96,0.8,3,1,1
4/10/2014,10,April,"Sungai Kelantan, Tangga Krai",16.95,0.5,3,1,2
4/11/2014,11,April,"Sungai Kelantan, Tangga Krai",16.9,0.8,3,1,3
4/12/2014,12,April,"Sungai Kelantan, Tangga Krai",16.86,0.9,3,1,1
4/13/2014,13,April,"Sungai Kelantan, Tangga Krai",16.79,1,3,1,0
4/14/2014,14,April,"Sungai Kelantan, Tangga Krai",16.62,1.2,3,1,3
4/15/2014,15,April,"Sungai Kelantan, Tangga Krai",16.53,0.8,3,1,0
4/16/2014,16,April,"Sungai Kelantan, Tangga Krai",16.52,1,3,1,1
4/17/2014,17,April,"Sungai Kelantan, Tangga Krai",16.51,0.9,3,1,2
4/18/2014,18,April,"Sungai Kelantan, Tangga Krai",16.47,0.9,3,1,3
4/19/2014,19,April,"Sungai Kelantan, Tangga Krai",16.44,0.9,3,1,0
4/20/2014,20,April,"Sungai Kelantan, Tangga Krai",16.38,1,3,1,0
4/21/2014,21,April,"Sungai Kelantan, Tangga Krai",16.38,0.8,3,1,1
4/22/2014,22,April,"Sungai Kelantan, Tangga Krai",16.35,0.9,3,1,2
4/23/2014,23,April,"Sungai Kelantan, Tangga Krai",16.27,1.2,3,1,0
4/24/2014,24,April,"Sungai Kelantan, Tangga Krai",16.12,1.1,3,1,0
4/25/2014,25,April,"Sungai Kelantan, Tangga Krai",16.02,0.8,3,1,3
4/26/2014,26,April,"Sungai Kelantan, Tangga Krai",15.94,0.9,3,1,4
4/27/2014,27,April,"Sungai Kelantan, Tangga Krai",15.94,0.9,3,1,2
4/28/2014,28,April,"Sungai Kelantan, Tangga Krai",15.86,1,3,1,0
4/29/2014,29,April,"Sungai Kelantan, Tangga Krai",15.79,0.6,3,1,2
4/30/2014,30,April,"Sungai Kelantan, Tangga Krai",15.6,0.6,3,1,0
5/1/2014,1,May,"Sungai Kelantan, Tangga Krai",15.54,0.9,3,1,0
5/2/2014,2,May,"Sungai Kelantan, Tangga Krai",15.3,0.8,3,1,0
5/3/2014,3,May,"Sungai Kelantan, Tangga Krai",15.29,0.9,3,1,0
5/4/2014,4,May,"Sungai Kelantan, Tangga Krai",15.24,0.6,3,1,0
5/5/2014,5,May,"Sungai Kelantan, Tangga Krai",14.93,1.1,3,1,0
5/6/2014,6,May,"Sungai Kelantan, Tangga Krai",14.91,0.9,2,1,0
5/7/2014,7,May,"Sungai Kelantan, Tangga Krai",14.74,0.8,2,1,0
5/8/2014,8,May,"Sungai Kelantan, Tangga Krai",14.71,1.4,2,1,1
5/9/2014,9,May,"Sungai Kelantan, Tangga Krai",14.67,0.6,2,1,3
5/10/2014,10,May,"Sungai Kelantan, Tangga Krai",14.53,0.6,2,1,0
5/11/2014,11,May,"Sungai Kelantan, Tangga Krai",14.47,0.6,2,1,1
5/12/2014,12,May,"Sungai Kelantan, Tangga Krai",14.18,0.8,2,1,2
5/13/2014,13,May,"Sungai Kelantan, Tangga Krai",14.08,1.1,2,1,0
5/14/2014,14,May,"Sungai Kelantan, Tangga Krai",14.07,0.9,2,1,2
5/15/2014,15,May,"Sungai Kelantan, Tangga Krai",13.81,0.7,2,1,1
5/16/2014,16,May,"Sungai Kelantan, Tangga Krai",13.76,0.7,2,1,2
5/17/2014,17,May,"Sungai Kelantan, Tangga Krai",13.71,0.8,2,1,0
5/18/2014,18,May,"Sungai Kelantan, Tangga Krai",13.61,1.2,2,1,2
5/19/2014,19,May,"Sungai Kelantan, Tangga Krai",13.55,1.1,2,1,4
5/20/2014,20,May,"Sungai Kelantan, Tangga Krai",13.31,0.9,2,1,0
5/21/2014,21,May,"Sungai Kelantan, Tangga Krai",13.18,0.7,2,1,0
5/22/2014,22,May,"Sungai Kelantan, Tangga Krai",13.18,1.1,2,1,0
5/23/2014,23,May,"Sungai Kelantan, Tangga Krai",13.11,1.1,2,1,1
5/24/2014,24,May,"Sungai Kelantan, Tangga Krai",13.01,1,2,1,2
5/25/2014,25,May,"Sungai Kelantan, Tangga Krai",12.88,0.9,2,1,0
5/26/2014,26,May,"Sungai Kelantan, Tangga Krai",12.87,0.8,2,1,4
5/27/2014,27,May,"Sungai Kelantan, Tangga Krai",12.86,0.6,2,1,1
5/28/2014,28,May,"Sungai Kelantan, Tangga Krai",12.75,0.6,2,1,0
5/29/2014,29,May,"Sungai Kelantan, Tangga Krai",12.67,0.4,2,1,0
5/30/2014,30,May,"Sungai Kelantan, Tangga Krai",12.61,0.8,2,1,0
5/31/2014,31,May,"Sungai Kelantan, Tangga Krai",12.37,0.5,2,1,1
6/1/2014,1,June,"Sungai Kelantan, Tangga Krai",12.08,0.9,2,1,0
6/2/2014,2,June,"Sungai Kelantan, Tangga Krai",12,0.7,1,1,0
6/3/2014,3,June,"Sungai Kelantan, Tangga Krai",11.97,0.9,1,1,0
6/4/2014,4,June,"Sungai Kelantan, Tangga Krai",11.73,0.7,1,1,0
6/5/2014,5,June,"Sungai Kelantan, Tangga Krai",11.73,1,1,1,1
6/6/2014,6,June,"Sungai Kelantan, Tangga Krai",11.57,1,1,1,2
6/7/2014,7,June,"Sungai Kelantan, Tangga Krai",11.45,0.7,1,1,1
6/8/2014,8,June,"Sungai Kelantan, Tangga Krai",11.4,1,1,1,0
6/9/2014,9,June,"Sungai Kelantan, Tangga Krai",11.32,1,1,1,4
6/10/2014,10,June,"Sungai Kelantan, Tangga Krai",11.23,1,1,1,2
6/11/2014,11,June,"Sungai Kelantan, Tangga Krai",11.17,0.8,1,1,0
6/12/2014,12,June,"Sungai Kelantan, Tangga Krai",10.95,0.6,1,1,2
6/13/2014,13,June,"Sungai Kelantan, Tangga Krai",10.93,1.2,1,1,0
6/14/2014,14,June,"Sungai Kelantan, Tangga Krai",10.72,0.5,1,1,0
6/15/2014,15,June,"Sungai Kelantan, Tangga Krai",10.46,0.9,1,1,0
6/16/2014,16,June,"Sungai Kelantan, Tangga Krai",10.38,0.5,1,1,4
6/17/2014,17,June,"Sungai Kelantan, Tangga Krai",10.35,0.7,1,1,2
6/18/2014,18,June,"Sungai Kelantan, Tangga Krai",10.25,1,1,1,1
6/19/2014,19,June,"Sungai Kelantan, Tangga Krai",10.17,0.7,1,1,0
6/20/2014,20,June,"Sungai Kelantan, Tangga Krai",10.05,0.7,1,1,1
6/21/2014,21,June,"Sungai Kelantan, Tangga Krai",9.73,0.6,1,1,0
6/22/2014,22,June,"Sungai Kelantan, Tangga Krai",9.13,0.8,1,1,0
6/23/2014,23,June,"Sungai Kelantan, Tangga Krai",8.57,0.6,1,1,1
6/24/2014,24,June,"Sungai Kelantan, Tangga Krai",8.49,0.9,1,1,0
6/25/2014,25,June,"Sungai Kelantan, Tangga Krai",7.97,1.2,1,1,1
6/26/2014,26,June,"Sungai Kelantan, Tangga Krai",7.21,1.3,1,1,3
6/27/2014,27,June,"Sungai Kelantan, Tangga Krai",6.98,0.9,1,1,2
6/28/2014,28,June,"Sungai Kelantan, Tangga Krai",6.96,0.7,1,1,3
6/29/2014,29,June,"Sungai Kelantan, Tangga Krai",4.6,1.2,1,1,0
6/30/2014,30,June,"Sungai Kelantan, Tangga Krai",1.42,0.6,1,1,1
7/1/2014,1,July,"Sungai Kelantan, Tangga Krai",2.34,0.7,1,1,3
7/2/2014,2,July,"Sungai Kelantan, Tangga Krai",6,0.8,1,1,2
7/3/2014,3,July,"Sungai Kelantan, Tangga Krai",6.22,0.6,1,1,0
7/4/2014,4,July,"Sungai Kelantan, Tangga Krai",6.29,1.1,1,1,1
7/5/2014,5,July,"Sungai Kelantan, Tangga Krai",6.3,0.8,1,1,1
7/6/2014,6,July,"Sungai Kelantan, Tangga Krai",7.18,0.7,1,1,0
7/7/2014,7,July,"Sungai Kelantan, Tangga Krai",7.59,0.7,1,1,0
7/8/2014,8,July,"Sungai Kelantan, Tangga Krai",8.78,0.8,1,1,6
7/9/2014,9,July,"Sungai Kelantan, Tangga Krai",9.04,0.3,1,1,0
7/10/2014,10,July,"Sungai Kelantan, Tangga Krai",9.19,0.6,1,1,2
7/11/2014,11,July,"Sungai Kelantan, Tangga Krai",9.51,0.9,1,1,1
7/12/2014,12,July,"Sungai Kelantan, Tangga Krai",9.54,0.9,1,1,2
7/13/2014,13,July,"Sungai Kelantan, Tangga Krai",9.68,0.9,1,1,0
7/14/2014,14,July,"Sungai Kelantan, Tangga Krai",9.68,0.7,1,1,1
7/15/2014,15,July,"Sungai Kelantan, Tangga Krai",9.73,0.9,1,1,0
7/16/2014,16,July,"Sungai Kelantan, Tangga Krai",10.37,0.8,1,1,3
7/17/2014,17,July,"Sungai Kelantan, Tangga Krai",10.8,1.1,1,1,2
7/18/2014,18,July,"Sungai Kelantan, Tangga Krai",10.87,0.8,1,1,2
7/19/2014,19,July,"Sungai Kelantan, Tangga Krai",10.95,0.8,1,1,0
7/20/2014,20,July,"Sungai Kelantan, Tangga Krai",11.17,0.7,1,1,0
7/21/2014,21,July,"Sungai Kelantan, Tangga Krai",11.19,0.9,1,1,0
7/22/2014,22,July,"Sungai Kelantan, Tangga Krai",11.32,0.9,1,1,0
7/23/2014,23,July,"Sungai Kelantan, Tangga Krai",11.32,0.8,1,1,1
7/24/2014,24,July,"Sungai Kelantan, Tangga Krai",11.35,1.2,1,1,1
7/25/2014,25,July,"Sungai Kelantan, Tangga Krai",11.53,1,1,1,0
7/26/2014,26,July,"Sungai Kelantan, Tangga Krai",11.65,0.7,1,1,2
7/27/2014,27,July,"Sungai Kelantan, Tangga Krai",11.77,0.7,1,1,0
7/28/2014,28,July,"Sungai Kelantan, Tangga Krai",12.26,0.7,1,1,0
7/29/2014,29,July,"Sungai Kelantan, Tangga Krai",12.64,0.5,2,1,2
7/30/2014,30,July,"Sungai Kelantan, Tangga Krai",12.94,0.6,2,1,1
7/31/2014,31,July,"Sungai Kelantan, Tangga Krai",12.95,0.7,2,1,2
8/1/2014,1,August,"Sungai Kelantan, Tangga Krai",12.97,0.7,2,1,0
8/2/2014,2,August,"Sungai Kelantan, Tangga Krai",13.04,0.8,2,1,1
8/3/2014,3,August,"Sungai Kelantan, Tangga Krai",13.16,1,2,1,3
8/4/2014,4,August,"Sungai Kelantan, Tangga Krai",13.35,0.9,2,1,3
8/5/2014,5,August,"Sungai Kelantan, Tangga Krai",13.39,0.7,2,1,3
8/6/2014,6,August,"Sungai Kelantan, Tangga Krai",13.58,0.9,2,1,3
8/7/2014,7,August,"Sungai Kelantan, Tangga Krai",13.6,1.1,2,1,1
8/8/2014,8,August,"Sungai Kelantan, Tangga Krai",13.7,1,2,1,0
8/9/2014,9,August,"Sungai Kelantan, Tangga Krai",13.85,0.8,2,1,0
8/10/2014,10,August,"Sungai Kelantan, Tangga Krai",13.98,0.8,2,1,0
8/11/2014,11,August,"Sungai Kelantan, Tangga Krai",14.14,1.1,2,1,0
8/12/2014,12,August,"Sungai Kelantan, Tangga Krai",14.41,0.6,2,1,3
8/13/2014,13,August,"Sungai Kelantan, Tangga Krai",14.62,1.1,2,1,2
8/14/2014,14,August,"Sungai Kelantan, Tangga Krai",14.74,0.9,2,1,0
8/15/2014,15,August,"Sungai Kelantan, Tangga Krai",14.79,1.1,2,1,1
8/16/2014,16,August,"Sungai Kelantan, Tangga Krai",14.9,0.8,2,1,0
8/17/2014,17,August,"Sungai Kelantan, Tangga Krai",14.94,1,2,1,0
8/18/2014,18,August,"Sungai Kelantan, Tangga Krai",14.97,0.8,2,1,0
8/19/2014,19,August,"Sungai Kelantan, Tangga Krai",14.97,1,2,1,3
8/20/2014,20,August,"Sungai Kelantan, Tangga Krai",15,0.7,2,1,0
8/21/2014,21,August,"Sungai Kelantan, Tangga Krai",15.14,0.7,2,1,0
8/22/2014,22,August,"Sungai Kelantan, Tangga Krai",15.29,0.8,2,1,1
8/23/2014,23,August,"Sungai Kelantan, Tangga Krai",15.55,0.9,2,1,0
8/24/2014,24,August,"Sungai Kelantan, Tangga Krai",15.89,0.8,2,1,0
8/25/2014,25,August,"Sungai Kelantan, Tangga Krai",15.92,0.8,2,1,1
8/26/2014,26,August,"Sungai Kelantan, Tangga Krai",15.93,0.6,2,1,0
8/27/2014,27,August,"Sungai Kelantan, Tangga Krai",16.14,0.7,2,1,2
8/28/2014,28,August,"Sungai Kelantan, Tangga Krai",16.2,1,2,1,0
8/29/2014,29,August,"Sungai Kelantan, Tangga Krai",16.22,0.7,2,1,0
8/30/2014,30,August,"Sungai Kelantan, Tangga Krai",16.35,0.7,2,1,1
8/31/2014,31,August,"Sungai Kelantan, Tangga Krai",16.37,1,2,1,0
9/1/2014,1,September,"Sungai Kelantan, Tangga Krai",16.4,1.1,2,1,0
9/2/2014,2,September,"Sungai Kelantan, Tangga Krai",16.53,0.9,3,1,0
9/3/2014,3,September,"Sungai Kelantan, Tangga Krai",16.66,0.7,3,1,0
9/4/2014,4,September,"Sungai Kelantan, Tangga Krai",16.79,0.8,3,1,0
9/5/2014,5,September,"Sungai Kelantan, Tangga Krai",16.82,1,3,1,1
9/6/2014,6,September,"Sungai Kelantan, Tangga Krai",16.93,1,3,1,0
9/7/2014,7,September,"Sungai Kelantan, Tangga Krai",17.02,0.8,3,1,3
9/8/2014,8,September,"Sungai Kelantan, Tangga Krai",17.02,1.1,3,1,0
9/9/2014,9,September,"Sungai Kelantan, Tangga Krai",17.03,0.8,3,1,0
9/10/2014,10,September,"Sungai Kelantan, Tangga Krai",17.04,1,3,1,2
9/11/2014,11,September,"Sungai Kelantan, Tangga Krai",17.07,0.5,3,1,0
9/12/2014,12,September,"Sungai Kelantan, Tangga Krai",17.16,0.6,3,1,0
9/13/2014,13,September,"Sungai Kelantan, Tangga Krai",17.23,1.2,3,1,0
9/14/2014,14,September,"Sungai Kelantan, Tangga Krai",17.26,1.4,3,1,3
9/15/2014,15,September,"Sungai Kelantan, Tangga Krai",17.33,1,3,1,0
9/16/2014,16,September,"Sungai Kelantan, Tangga Krai",17.36,0.9,3,1,2
9/17/2014,17,September,"Sungai Kelantan, Tangga Krai",17.36,0.7,3,1,1
9/18/2014,18,September,"Sungai Kelantan, Tangga Krai",17.36,1.1,3,1,0
9/19/2014,19,September,"Sungai Kelantan, Tangga Krai",17.41,0.8,3,1,0
9/20/2014,20,September,"Sungai Kelantan, Tangga Krai",17.44,1,3,1,4
9/21/2014,21,September,"Sungai Kelantan, Tangga Krai",17.48,0.9,3,1,3
9/22/2014,22,September,"Sungai Kelantan, Tangga Krai",17.52,0.9,3,1,0
9/23/2014,23,September,"Sungai Kelantan, Tangga Krai",17.55,0.8,3,1,2
9/24/2014,24,September,"Sungai Kelantan, Tangga Krai",17.65,0.6,3,1,2
9/25/2014,25,September,"Sungai Kelantan, Tangga Krai",17.68,0.8,3,1,2
9/26/2014,26,September,"Sungai Kelantan, Tangga Krai",17.7,1,3,1,0
9/27/2014,27,September,"Sungai Kelantan, Tangga Krai",17.73,0.8,3,1,1
9/28/2014,28,September,"Sungai Kelantan, Tangga Krai",17.82,0.6,3,1,5
9/29/2014,29,September,"Sungai Kelantan, Tangga Krai",17.94,1.1,3,1,2
9/30/2014,30,September,"Sungai Kelantan, Tangga Krai",18.17,0.5,3,1,0
10/1/2014,1,October,"Sungai Kelantan, Tangga Krai",18.2,0.5,3,1,0
10/2/2014,2,October,"Sungai Kelantan, Tangga Krai",18.26,0.8,3,1,1
10/3/2014,3,October,"Sungai Kelantan, Tangga Krai",18.33,1.1,3,1,6
10/4/2014,4,October,"Sungai Kelantan, Tangga Krai",18.36,0.8,3,1,0
10/5/2014,5,October,"Sungai Kelantan, Tangga Krai",18.41,0.8,3,1,2
10/6/2014,6,October,"Sungai Kelantan, Tangga Krai",18.43,0.9,3,1,1
10/7/2014,7,October,"Sungai Kelantan, Tangga Krai",18.48,1.1,3,1,0
10/8/2014,8,October,"Sungai Kelantan, Tangga Krai",18.5,1,3,1,5
10/9/2014,9,October,"Sungai Kelantan, Tangga Krai",18.5,0.9,3,1,0
10/10/2014,10,October,"Sungai Kelantan, Tangga Krai",18.51,1,4,1,0
10/11/2014,11,October,"Sungai Kelantan, Tangga Krai",18.53,0,4,1,3
10/12/2014,12,October,"Sungai Kelantan, Tangga Krai",18.74,0,4,1,0
10/13/2014,13,October,"Sungai Kelantan, Tangga Krai",18.76,0.8,4,1,1
10/14/2014,14,October,"Sungai Kelantan, Tangga Krai",18.82,0.8,4,1,2
10/15/2014,15,October,"Sungai Kelantan, Tangga Krai",18.99,0.7,4,1,2
10/16/2014,16,October,"Sungai Kelantan, Tangga Krai",19.07,0.6,4,1,2
10/17/2014,17,October,"Sungai Kelantan, Tangga Krai",19.07,0.6,4,1,3
10/18/2014,18,October,"Sungai Kelantan, Tangga Krai",19.09,0.1,4,1,3
10/19/2014,19,October,"Sungai Kelantan, Tangga Krai",19.1,0.2,4,1,3
10/20/2014,20,October,"Sungai Kelantan, Tangga Krai",19.21,0.7,4,1,0
10/21/2014,21,October,"Sungai Kelantan, Tangga Krai",19.37,0.5,4,1,3
10/22/2014,22,October,"Sungai Kelantan, Tangga Krai",19.38,0.8,4,1,0
10/23/2014,23,October,"Sungai Kelantan, Tangga Krai",19.5,0.5,4,1,1
10/24/2014,24,October,"Sungai Kelantan, Tangga Krai",19.52,0.5,4,1,3
10/25/2014,25,October,"Sungai Kelantan, Tangga Krai",19.52,0.7,4,1,4
10/26/2014,26,October,"Sungai Kelantan, Tangga Krai",19.71,0.7,4,1,0
10/27/2014,27,October,"Sungai Kelantan, Tangga Krai",19.78,0.6,4,1,1
10/28/2014,28,October,"Sungai Kelantan, Tangga Krai",19.78,0.9,4,1,0
10/29/2014,29,October,"Sungai Kelantan, Tangga Krai",19.89,0.6,4,1,0
10/30/2014,30,October,"Sungai Kelantan, Tangga Krai",19.96,1,4,1,0
10/31/2014,31,October,"Sungai Kelantan, Tangga Krai",20,0.8,4,2,3
11/1/2014,1,November,"Sungai Kelantan, Tangga Krai",20.21,0.8,4,2,0
11/2/2014,2,November,"Sungai Kelantan, Tangga Krai",20.24,1.3,4,2,0
11/3/2014,3,November,"Sungai Kelantan, Tangga Krai",20.37,0.5,4,2,0
11/4/2014,4,November,"Sungai Kelantan, Tangga Krai",20.61,0.5,4,2,1
11/5/2014,5,November,"Sungai Kelantan, Tangga Krai",20.64,1,4,2,3
11/6/2014,6,November,"Sungai Kelantan, Tangga Krai",20.72,0.9,4,2,0
11/7/2014,7,November,"Sungai Kelantan, Tangga Krai",20.87,0.7,4,2,4
11/8/2014,8,November,"Sungai Kelantan, Tangga Krai",21,0.9,4,2,
11/9/2014,9,November,"Sungai Kelantan, Tangga Krai",21,0.7,4,2,
11/10/2014,10,November,"Sungai Kelantan, Tangga Krai",21.11,0.9,4,2,
11/11/2014,11,November,"Sungai Kelantan, Tangga Krai",21.2,1,4,2,
11/12/2014,12,November,"Sungai Kelantan, Tangga Krai",21.25,0.7,4,2,
11/13/2014,13,November,"Sungai Kelantan, Tangga Krai",21.72,0.9,4,2,
11/14/2014,14,November,"Sungai Kelantan, Tangga Krai",21.88,1,4,2,
11/15/2014,15,November,"Sungai Kelantan, Tangga Krai",21.96,0.7,4,2,
11/16/2014,16,November,"Sungai Kelantan, Tangga Krai",22.32,0.6,4,2,
11/17/2014,17,November,"Sungai Kelantan, Tangga Krai",22.36,0.9,4,2,
11/18/2014,18,November,"Sungai Kelantan, Tangga Krai",22.59,0.6,4,3,
11/19/2014,19,November,"Sungai Kelantan, Tangga Krai",22.7,0.8,4,3,
11/20/2014,20,November,"Sungai Kelantan, Tangga Krai",22.71,0.7,5,3,
11/21/2014,21,November,"Sungai Kelantan, Tangga Krai",22.78,0.6,5,3,
11/22/2014,22,November,"Sungai Kelantan, Tangga Krai",22.84,0.9,5,3,
11/23/2014,23,November,"Sungai Kelantan, Tangga Krai",23.03,0.6,5,3,
11/24/2014,24,November,"Sungai Kelantan, Tangga Krai",23.07,0.8,5,3,
11/25/2014,25,November,"Sungai Kelantan, Tangga Krai",23.29,0.4,5,3,
11/26/2014,26,November,"Sungai Kelantan, Tangga Krai",23.37,0.4,5,3,
